Site_Name,Elev,Lat,Lon,installed,County,Water Year,Jan,Jan (WE),Feb,Feb (WE),Mar,Mar (WE),Apr,Apr (WE),May,May (WE),Jun,Jun (WE)
Bug Lake,7987,41.69,-111.42,1979,Rich,2017,37.0,9.7,66.0,21.4,86.0,28.5,76.0,31.7,68.0,33.6,2.0,4.7
Bug Lake,7987,41.69,-111.42,1979,Rich,2018,26.0,5.7,33.0,9.4,46.0,12.4,41.0,14.8,24.0,8.9,0.0,0.0
Bug Lake,7987,41.69,-111.42,1979,Rich,2019,31.0,5.0,40.0,9.9,60.0,18.0,63.0,23.3,45.0,20.3,11.0,6.3
Bug Lake,7987,41.69,-111.42,1979,Rich,2020,33.0,8.2,44.0,13.4,49.0,16.2,55.0,19.4,26.0,13.1,0.0,0.0
Bug Lake,7987,41.69,-111.42,1979,Rich,2021,23.0,4.7,36.0,7.8,51.0,13.5,40.0,14.8,19.0,9.0,0.0,0.0
Bug Lake,7987,41.69,-111.42,1979,Rich,2022,45.0,8.2,38.0,10.8,39.0,11.0,39.0,14.0,31.0,13.2,0.0,0.0
Bug Lake,7987,41.69,-111.42,1979,Rich,2023,43.0,10.6,60.0,16.6,78.0,21.8,85.0,29.2,60.0,29.5,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2010,9.0,2.3,14.0,2.6,18.0,3.0,25.0,5.7,5.0,0.7,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2011,24.0,5.4,23.0,5.9,29.0,7.6,25.0,8.6,17.0,7.5,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2012,10.0,2.3,17.0,3.4,27.0,5.3,1.0,0.4,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2013,14.0,3.2,14.0,3.7,18.0,3.5,10.0,5.1,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2014,12.0,2.7,16.0,3.8,19.0,5.7,17.0,7.0,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2015,10.0,2.2,12.0,3.3,14.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2016,16.0,2.6,25.0,4.6,17.0,5.0,13.0,5.5,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2017,12.0,2.3,22.0,5.6,26.0,7.7,11.0,3.6,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2018,5.0,1.6,11.0,4.2,15.0,4.0,10.0,4.4,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2019,16.0,1.6,21.0,3.4,25.0,5.7,25.0,7.7,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2020,17.0,3.8,20.0,5.3,20.0,5.5,16.0,6.3,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2021,7.0,2.4,10.0,2.5,18.0,4.0,18.0,6.7,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2022,19.0,3.2,19.0,4.0,22.0,4.6,14.0,5.4,0.0,0.0,0.0,0.0
Burts Miller Ranch,8000,40.98,-110.85,2010,Summit,2023,23.0,5.0,25.0,6.5,28.0,7.7,33.0,10.2,8.0,4.1,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1986,27.802433681635012,8.5,33.690007873040074,10.3,42.194281705069606,12.9,38.923407154289016,11.9,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1987,6.868836556639239,2.1,19.625247304683537,6.0,34.34418278319619,10.5,46.773506076162434,14.3,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1988,14.718935478512654,4.5,29.437870957025307,9.0,34.998357693352304,10.7,29.437870957025307,9.0,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1989,16.02728529882489,4.9,27.148258771478897,8.3,40.88593188475737,12.5,29.437870957025307,9.0,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1990,0.0,0.0,8.831361287107592,2.7,17.989810029293242,5.5,16.681460208981004,5.1,0.327087455078059,0.1,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1991,11.120973472654004,3.4,15.70019784374683,4.8,20.606509669917713,6.3,39.57758206444513,12.1,6.21466164648312,1.9,0.654174910156118,0.2
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1992,25.83990895116666,7.9,36.960882423820664,11.3,52.98816772264555,16.2,68.03419065623626,20.8,7.850098921873415,2.4,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1993,25.18573404101054,7.7,68.03419065623626,20.8,102.70546089451051,31.4,96.81788670310546,29.6,60.184091734362845,18.4,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1994,13.737673113278477,4.2,19.625247304683537,6.0,36.6337949687426,11.2,30.746220777337545,9.4,13.737673113278477,4.2,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1995,28.456608591791127,8.7,46.773506076162434,14.3,55.93195481834809,17.1,67.38001574608015,20.6,34.671270238274246,10.6,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1996,3.2708745507805896,1.0,10.139711107419828,3.1,11.448060927732064,3.5,5.887574191405061,1.8,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1997,26.494083861322775,8.1,61.81952900975314,18.9,75.23011466795356,23.0,67.05292829100209,20.5,41.21301933983543,12.6,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1998,17.0,3.7,22.0,6.1,40.0,11.3,36.0,13.6,18.0,8.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,1999,16.0,2.8,25.0,4.4,26.0,6.8,4.0,1.6,2.0,1.6,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2000,7.0,0.4,26.0,4.2,33.0,7.8,42.0,13.4,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2001,18.0,4.3,40.0,8.6,49.0,11.9,30.0,11.8,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2002,22.0,4.8,22.0,5.3,22.0,5.7,12.0,3.1,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2003,19.0,3.3,16.0,3.6,49.0,9.5,35.0,11.9,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2004,26.0,5.2,36.0,10.4,58.0,16.5,17.0,7.7,2.0,0.8,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2005,27.0,9.0,69.0,24.4,79.0,31.3,78.0,35.8,46.0,25.6,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2006,7.0,0.8,16.0,2.8,12.0,2.9,25.0,8.1,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2007,14.0,1.8,25.0,3.1,28.0,5.1,1.0,0.3,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2008,31.0,7.4,60.0,17.1,69.0,24.2,48.0,22.8,14.0,5.7,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2009,34.0,7.9,29.0,10.1,32.0,12.7,18.0,8.5,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2010,33.0,6.4,59.0,14.5,63.0,18.2,62.0,22.3,24.0,12.8,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2011,50.0,13.6,37.0,14.2,43.0,16.1,24.0,12.1,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2012,22.0,5.9,29.0,8.0,42.0,11.8,10.0,4.1,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2013,23.0,3.9,34.0,7.3,35.0,8.8,24.0,8.4,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2014,19.0,5.1,24.0,5.2,21.0,6.9,10.0,5.0,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2015,14.0,2.5,23.0,6.1,34.0,8.8,9.0,4.3,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2016,30.0,8.1,40.0,12.3,28.0,12.8,20.0,10.4,3.0,1.1,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2017,20.0,5.8,42.0,13.2,42.0,15.3,21.0,8.6,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2018,1.0,0.2,7.0,1.8,17.0,4.2,3.0,1.5,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2019,19.0,3.4,34.0,9.2,65.0,17.6,64.0,26.1,25.0,11.4,2.0,0.5
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2020,45.0,11.7,40.0,12.8,38.0,13.1,35.0,15.8,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2021,12.0,2.5,25.0,5.5,27.0,7.6,28.0,10.6,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2022,26.0,6.0,20.0,6.0,24.0,7.6,18.0,7.4,0.0,0.0,0.0,0.0
Camp Jackson,8858,37.81,-109.49,1986,San Juan,2023,30.0,5.6,52.0,15.9,63.0,20.7,79.0,32.3,27.0,14.2,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2003,25.0,5.2,23.0,6.4,34.0,9.5,31.0,10.7,7.0,1.8,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2004,50.0,12.0,50.0,13.8,67.0,19.0,37.0,13.7,7.0,0.7,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2005,29.0,8.9,42.0,13.5,59.0,18.6,83.0,27.0,52.0,22.5,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2006,41.0,9.2,51.0,14.0,49.0,16.1,68.0,23.0,40.0,15.9,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2007,23.0,5.1,25.0,6.0,50.0,11.3,33.0,10.2,0.0,0.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2008,46.0,9.4,52.0,14.2,62.0,19.8,60.0,20.6,29.0,11.3,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2009,29.0,6.9,46.0,13.5,54.0,18.9,64.0,21.0,42.0,18.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2010,31.0,6.1,41.0,9.7,48.0,12.5,46.0,15.4,29.0,9.8,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2011,53.0,12.9,46.0,14.3,60.0,17.0,59.0,21.1,57.0,21.0,11.0,3.2
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2012,14.0,2.5,33.0,6.9,49.0,10.7,30.0,9.6,0.0,0.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2013,34.0,8.2,42.0,11.3,46.0,13.9,32.0,11.4,11.0,4.7,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2014,23.0,5.4,37.0,7.9,44.0,12.3,45.0,14.7,14.0,4.3,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2015,41.0,8.4,36.0,10.3,35.0,10.7,18.0,6.3,0.0,0.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2016,38.0,8.2,52.0,12.5,42.0,14.0,41.0,15.5,7.0,2.3,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2017,31.0,8.6,61.0,18.7,66.0,22.1,45.0,18.1,20.0,7.8,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2018,9.0,1.8,13.0,3.7,25.0,5.8,20.0,7.8,4.0,0.9,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2019,27.0,6.5,46.0,12.9,55.0,17.4,62.0,23.3,30.0,11.9,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2020,28.0,7.3,41.0,11.5,45.0,14.3,47.0,17.5,8.0,3.1,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2021,13.0,3.6,35.0,7.8,46.0,11.8,39.0,14.2,11.0,5.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2022,34.0,6.2,29.0,7.6,35.0,8.8,29.0,9.3,0.0,0.0,0.0,0.0
Cascade Mountain,7774,40.28,-111.61,2003,Utah,2023,47.0,11.8,70.0,21.9,85.0,26.7,107.0,39.8,67.0,32.2,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1981,4.252136916014766,1.3,12.102235837888182,3.7,16.681460208981004,5.1,34.01709532811813,10.4,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1982,10.139711107419828,3.1,25.83990895116666,7.9,30.746220777337545,9.4,58.2215670038945,17.8,29.11078350194725,8.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1983,37.94214478905484,11.6,48.081855896474664,14.7,57.567392093738384,17.6,88.31361287107592,27.0,90.9303125117004,27.8,11.448060927732064,3.5
Castle Valley,9607,37.66,-112.74,1980,Iron,1984,34.01709532811813,10.4,39.250494609367074,12.0,51.0256429921772,15.6,69.66962793162656,21.3,51.67981790233332,15.8,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1985,19.952334759761595,6.1,24.531559130854422,7.5,28.783696046869192,8.8,51.0256429921772,15.6,12.102235837888182,3.7,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1986,22.56903440038607,6.9,24.85864658593248,7.6,35.652532603508426,10.9,39.250494609367074,12.0,10.466798562497887,3.2,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1987,6.541749101561179,2.0,15.70019784374683,4.8,30.092045867181422,9.2,43.17554407030378,13.2,2.9437870957025307,0.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1988,21.58777203515189,6.6,33.36292041796201,10.2,36.30670751366454,11.1,43.502631525381844,13.3,23.877384220698303,7.3,0.9812623652341769,0.3
Castle Valley,9607,37.66,-112.74,1980,Iron,1989,14.391848023434596,4.4,20.933597124995774,6.4,29.437870957025307,9.0,26.166996406244717,8.0,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1990,1.308349820312236,0.4,8.177186376951473,2.5,19.625247304683537,6.0,26.821171316400832,8.2,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1991,10.793886017575945,3.3,16.681460208981004,5.1,22.896121855464127,7.0,39.57758206444513,12.1,29.764958412103365,9.1,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1992,9.15844874218565,2.8,17.335635119137123,5.3,31.073308232415602,9.5,53.96943008787973,16.5,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1993,15.046022933590711,4.6,51.0256429921772,15.6,88.64070032615399,27.1,92.89283724216874,28.4,47.75476844139661,14.6,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1994,6.541749101561179,2.0,9.812623652341768,3.0,30.092045867181422,9.2,34.998357693352304,10.7,6.868836556639239,2.1,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1995,15.046022933590711,4.6,43.17554407030378,13.2,54.623604998035844,16.7,72.94050248240715,22.3,58.54865445897255,17.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1996,3.2708745507805896,1.0,12.7564107480443,3.9,27.475346226556955,8.4,39.57758206444513,12.1,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1997,23.223209310542185,7.1,41.540106794913484,12.7,48.73603080663079,14.9,42.521369160147664,13.0,11.448060927732064,3.5,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1998,13.410585658200416,4.1,19.29815984960548,5.9,39.57758206444513,12.1,54.296517542957794,16.6,42.521369160147664,13.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,1999,15.373110388668772,4.7,22.24194694530801,6.8,33.690007873040074,10.3,27.802433681635012,8.5,30.746220777337545,9.4,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2000,7.195924011717298,2.2,14.718935478512654,4.5,31.40039568749366,9.6,43.17554407030378,13.2,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2001,15.70019784374683,4.8,32.381658052727836,9.9,45.792243710928254,14.0,48.40894335155273,14.8,15.70019784374683,4.8,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2002,11.448060927732064,3.5,14.064760568356535,4.3,16.681460208981004,5.1,18.97107239452742,5.8,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2003,10.139711107419828,3.1,12.102235837888182,3.7,21.91485949022995,6.7,31.073308232415602,9.5,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2004,35.0,6.4,36.0,8.0,65.0,13.8,29.0,10.1,8.0,2.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2005,59.0,12.6,69.0,21.1,80.0,25.9,86.0,31.1,61.0,27.3,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2006,18.0,2.8,31.0,6.4,33.0,8.3,56.0,15.5,13.0,2.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2007,17.0,3.0,27.0,4.6,41.0,8.0,20.0,6.3,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2008,24.0,5.3,52.0,12.2,53.0,15.7,46.0,16.6,9.0,2.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2009,32.0,6.1,34.0,7.9,43.0,11.1,40.0,13.6,12.0,4.4,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2010,37.0,5.7,54.0,10.9,57.0,15.0,62.0,19.5,38.0,14.3,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2011,59.0,13.9,46.0,14.4,71.0,19.0,61.0,23.2,46.0,19.5,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2012,16.0,2.1,25.0,4.1,38.0,6.9,24.0,7.5,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2013,22.0,4.4,30.0,6.8,35.0,9.4,22.0,9.4,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2014,22.0,4.7,28.0,5.1,29.0,6.5,32.0,8.2,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2015,20.0,2.6,29.0,5.1,44.0,7.5,21.0,7.6,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2016,29.0,7.0,50.0,11.3,36.0,12.4,41.0,15.9,16.0,5.5,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2017,28.0,6.5,44.0,12.6,46.0,15.2,33.0,13.8,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2018,0.0,0.0,15.0,3.0,25.0,5.5,27.0,8.2,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2019,15.0,1.8,27.0,5.3,52.0,13.6,58.0,19.0,29.0,8.8,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2020,38.0,10.9,38.0,11.9,40.0,13.3,45.0,16.0,6.0,1.9,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2021,10.0,1.5,23.0,4.1,28.0,6.9,29.0,9.7,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2022,35.0,6.6,24.0,6.6,32.0,8.3,30.0,9.8,0.0,0.0,0.0,0.0
Castle Valley,9607,37.66,-112.74,1980,Iron,2023,32.0,7.7,47.0,14.1,74.0,18.9,82.0,26.5,34.0,15.5,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1979,23.223209310542185,7.1,41.86719424999155,12.8,55.93195481834809,17.1,64.76331610545567,19.8,67.38001574608015,20.6,11.775148382810123,3.6
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1980,24.531559130854422,7.5,60.838266644518974,18.6,84.71565086521727,25.9,100.4158487089641,30.7,83.40730104490504,25.5,60.838266644518974,18.6
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1981,20.279422214839656,6.2,29.11078350194725,8.9,42.194281705069606,12.9,55.604867363270024,17.0,57.567392093738384,17.6,27.475346226556955,8.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1982,55.604867363270024,17.0,72.94050248240715,22.3,84.71565086521727,25.9,104.34089816990081,31.9,109.24720999607169,33.4,57.24030463866032,17.5
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1983,37.28796987889872,11.4,44.810981345694074,13.7,59.857004279284794,18.3,92.23866233201262,28.2,110.22847236130588,33.7,102.70546089451051,31.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1984,43.502631525381844,13.3,52.6610802675675,16.1,68.03419065623626,20.8,82.75312613474892,25.3,84.38856341013921,25.8,30.092045867181422,9.2
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1985,48.081855896474664,14.7,52.333992812489434,16.0,61.49244155467509,18.8,89.94905014646622,27.5,69.01545302147045,21.1,8.177186376951473,2.5
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1986,63.127878830065384,19.3,75.55720212303163,23.1,113.49934691208647,34.7,127.564107480443,39.0,146.86226733004847,44.9,114.15352182224257,34.9
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1987,34.01709532811813,10.4,41.540106794913484,12.7,54.296517542957794,16.6,72.28632757225104,22.1,52.6610802675675,16.1,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1988,24.531559130854422,7.5,40.231756974601254,12.3,47.42768098631855,14.5,68.36127811131432,20.9,52.6610802675675,16.1,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1989,37.94214478905484,11.6,46.773506076162434,14.3,62.80079137498732,19.2,87.98652541599786,26.9,80.13642649412445,24.5,12.7564107480443,3.9
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1990,20.933597124995774,6.4,35.979620058586484,11.0,48.081855896474664,14.7,61.81952900975314,18.9,47.75476844139661,14.6,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1991,30.746220777337545,9.4,42.84845661522572,13.1,53.315255177723614,16.3,74.24885230271938,22.7,87.98652541599786,26.9,39.250494609367074,12.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1992,32.708745507805894,10.0,36.960882423820664,11.3,48.40894335155273,14.8,61.49244155467509,18.8,24.85864658593248,7.6,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1993,45.4651562558502,13.9,69.34254047654849,21.2,89.94905014646622,27.5,106.95759781052529,32.7,121.34944583395988,37.1,65.41749101561179,20.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1994,23.877384220698303,7.3,37.61505733397678,11.5,60.51117918944091,18.5,75.23011466795356,23.0,70.9779777519388,21.7,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1995,32.05457059764978,9.8,50.37146808202108,15.4,61.49244155467509,18.8,82.75312613474892,25.3,95.18244942771517,29.1,89.94905014646622,27.5
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1996,30.746220777337545,9.4,67.05292829100209,20.5,80.46351394920251,24.6,96.81788670310546,29.6,100.08876125388605,30.6,56.25904227342614,17.2
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1997,59.52991682420673,18.2,84.06147595506116,25.7,96.16371179294933,29.4,105.64924799021304,32.3,114.48060927732064,35.0,37.94214478905484,11.6
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1998,29.0,7.2,55.0,14.2,70.0,19.1,72.0,23.7,59.0,23.9,27.0,9.5
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,1999,30.0,5.7,50.0,11.7,68.0,18.3,65.0,21.6,65.0,27.0,38.0,17.9
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2000,24.0,5.5,54.0,11.9,63.0,17.0,67.0,22.5,43.0,18.2,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2001,37.0,9.2,45.0,10.9,53.0,14.3,45.0,16.4,44.0,14.5,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2002,37.0,9.8,48.0,12.6,56.0,14.8,61.0,20.9,43.0,17.0,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2003,37.0,7.2,36.0,9.5,51.0,13.2,57.0,18.7,45.0,15.7,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2004,47.0,9.7,48.0,11.8,68.0,16.7,42.0,16.1,33.0,13.2,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2005,63.0,12.9,63.0,19.0,70.0,22.6,86.0,27.5,66.0,26.3,20.0,8.2
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2006,58.0,13.9,70.0,19.6,72.0,22.8,83.0,29.7,61.0,27.9,8.0,3.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2007,37.0,10.0,47.0,12.0,72.0,17.8,50.0,19.0,32.0,11.7,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2008,39.0,8.2,66.0,16.9,68.0,22.3,80.0,26.8,68.0,28.7,41.0,19.7
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2009,37.0,8.8,54.0,14.4,56.0,17.8,75.0,24.0,61.0,27.0,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2010,35.0,8.0,44.0,10.9,46.0,13.1,57.0,17.4,64.0,21.4,38.0,15.6
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2011,67.0,17.2,65.0,20.9,80.0,26.0,86.0,32.5,106.0,42.2,83.0,40.5
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2012,24.0,5.5,39.0,9.3,64.0,14.0,40.0,14.1,23.0,9.3,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2013,42.0,9.4,46.0,11.6,52.0,13.8,48.0,16.3,52.0,19.9,4.0,1.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2014,32.0,8.2,46.0,11.7,67.0,17.9,69.0,22.9,53.0,20.8,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2015,34.0,7.8,35.0,9.7,45.0,12.1,29.0,11.6,12.0,4.2,0.0,0.0
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2016,37.0,8.5,56.0,13.3,50.0,15.4,68.0,21.0,46.0,17.8,5.0,2.4
Chalk Creek #1,9171,40.85,-111.05,1979,Summit,2017,39.0,10.4,70.0,21.9,100.0,30.6,84.0,33.5,79.0,34.5,22.0,10.7
